Duration (s),Volume (L),Measured,SF6 (%),Distance Weights
0.778149,-0.305432,1,0.0109474
0.125,-0.0490638,0,0,0
2.5,1.05835,0,0,0
0.243027,-0.107116,1,9.70955e-005
0.506053,-0.214232,1,0.0066487
0.80796,-0.342042,1,0.00935005
0.80796,-0.342042,1,0.00935005
0.125,-0.0529175,0,0,0
2.5,0.758172,0,0,0
0.343206,-0.107116,1,8.9214e-005
0.706411,-0.214232,1,0.00594699
0.657692,-0.199457,1,0.00849854
0.657692,-0.199457,1,0.00849854
0.125,-0.0379086,0,0,0
2.5,1.00692,0,0,0
0.255949,-0.107116,1,7.87481e-005
0.531898,-0.214232,1,0.00503855
0.788576,-0.317615,1,0.00736151
0.788576,-0.317615,1,0.00736151
0.125,-0.0503462,0,0,0
2.5,1.03188,0,0,0
0.249517,-0.107116,1,7.11983e-005
0.519033,-0.214232,1,0.00425596
0.798225,-0.32947,1,0.00636401
0.798225,-0.32947,1,0.00636401
0.125,-0.0515941,0,0,0
2.5,1.01839,0,0,0
0.252954,-0.107116,1,4.96831e-005
0.525908,-0.214232,1,0.00361039
0.793069,-0.323062,1,0.00552766
0.793069,-0.323062,1,0.00552766
0.125,-0.0509196,0,0,0
2.5,0.839864,0,0,0
0.30885,-0.107116,1,5.34514e-005
0.6377,-0.214232,1,0.00318906
0.709225,-0.238261,1,0.00497964
0.709225,-0.238261,1,0.00497964
0.125,-0.0419932,0,0,0
2.5,0.973978,0,0,0
0.264945,-0.107116,1,4.19805e-005
0.54989,-0.214232,1,0.00274072
0.775082,-0.301965,1,0.00438082
0.775082,-0.301965,1,0.00438082
0.125,-0.0486989,0,0,0
2.5,0.83345,0,0,0
0.311304,-0.107116,1,4.37349e-005
0.642607,-0.214232,1,0.00242886
0.705544,-0.235214,1,0.00396275
0.705544,-0.235214,1,0.00396275
0.125,-0.0416725,0,0,0
