Duration (s),Volume (L),Measured,SF6 (%),Distance Weights
2.5,0.795975,0,0,0
0.324058,-0.106361,1,0.0203805
0.668116,-0.212721,1,0.153819
0.686413,-0.218547,1,0.16577
0.686413,-0.218547,1,0.16577
0.125,-0.0397988,0,0,0
2.5,0.965871,0,0,0
0.265297,-0.106361,1,0.0136541
0.550595,-0.212721,1,0.121701
0.774554,-0.299248,1,0.132624
0.774554,-0.299248,1,0.132624
0.125,-0.0482935,0,0,0
2.5,0.916638,0,0,0
0.280084,-0.106361,1,0.00774822
0.580167,-0.212721,1,0.098455
0.752374,-0.275862,1,0.108506
0.752374,-0.275862,1,0.108506
0.125,-0.0458319,0,0,0
2.5,0.970765,0,0,0
0.263909,-0.106361,1,0.00574652
0.547819,-0.212721,1,0.0792649
0.776636,-0.301572,1,0.0884395
0.776636,-0.301572,1,0.0884395
0.125,-0.0485383,0,0,0
2.5,0.867712,0,0,0
0.29644,-0.106361,1,0.00431434
0.61288,-0.212721,1,0.0660075
0.72784,-0.252622,1,0.0745128
0.72784,-0.252622,1,0.0745128
0.125,-0.0433856,0,0,0
2.5,1.00606,0,0,0
0.254299,-0.106361,1,0.00266915
0.528598,-0.212721,1,0.0533736
0.791051,-0.318339,1,0.061092
0.791051,-0.318339,1,0.061092
0.125,-0.0503032,0,0,0
2.5,0.952632,0,0,0
0.269123,-0.106361,1,0.00157305
0.558246,-0.212721,1,0.0440403
0.768815,-0.292959,1,0.051103
0.768815,-0.292959,1,0.051103
0.125,-0.0476316,0,0,0
2.5,0.92791,0,0,0
0.27656,-0.106361,1,0.00139753
0.573119,-0.212721,1,0.0367362
0.75766,-0.281216,1,0.0432231
0.75766,-0.281216,1,0.0432231
0.125,-0.0463955,0,0,0
2.5,0.986046,0,0,0
0.259665,-0.106361,1,0.00108554
0.539329,-0.212721,1,0.0303908
0.783003,-0.308831,1,0.0362988
0.783003,-0.308831,1,0.0362988
0.125,-0.0493023,0,0,0
2.5,0.942932,0,0,0
0.271995,-0.106361,1,0.000615713
0.563989,-0.212721,1,0.0254937
0.764508,-0.288352,1,0.0309106
0.764508,-0.288352,1,0.0309106
0.125,-0.0471466,0,0,0
2.5,1.02184,0,0,0
0.250217,-0.106361,1,0.000412544
0.520435,-0.212721,1,0.0210605
0.797174,-0.325835,1,0.0259678
0.797174,-0.325835,1,0.0259678
0.125,-0.0510922,0,0,0
2.5,0.790392,0,0,0
0.326417,-0.106361,1,0.000420979
0.672835,-0.212721,1,0.0184474
0.682874,-0.215895,1,0.0230541
0.682874,-0.215895,1,0.0230541
0.125,-0.0395196,0,0,0
2.5,0.758972,0,0,0
0.340344,-0.106361,1,0.000285115
0.700689,-0.212721,1,0.0163041
0.661983,-0.200971,1,0.0206497
0.661983,-0.200971,1,0.0206497
0.125,-0.0379486,0,0,0
2.5,1.06388,0,0,0
0.239935,-0.106361,1,0.000209566
0.49987,-0.212721,1,0.0134372
0.812598,-0.345804,1,0.0173857
0.812598,-0.345804,1,0.0173857
0.125,-0.0531942,0,0,0
